,acousticness,danceability,energy,instrumentalness,liveness,mode,speechiness,tempo,valence,ts_0,ts_1,ts_3,ts_4,ts_5,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,duration,loudness,popularity
10,0.213,0.662,0.413,0.0,0.134,1.0,0.0299,93.005,0.467,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16148417421843925,0.7605462565030535,1.0
11,0.00629,0.565,0.855,0.812,0.11599999999999999,1.0,0.04,126.21600000000001,0.0383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21569438749059489,0.6417665686496268,0.0
12,0.00146,0.514,0.73,9.54e-05,0.0897,1.0,0.0598,171.005,0.33399999999999996,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20908527807640065,0.8007803664329336,1.0
13,0.122,0.6779999999999999,0.529,0.0,0.46,1.0,0.363,130.26,0.9209999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0018471518765215897,0.7574078262836461,0.0
14,0.114,0.823,0.586,0.0,0.193,0.0,0.2,125.971,0.34700000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19730783771169902,0.7817801402397647,1.0
15,0.0103,0.71,0.703,0.845,0.084,0.0,0.0436,127.292,0.368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12992250582160703,0.6796256503053607,0.0
16,0.218,0.889,0.34,0.13,0.055,0.0,0.0697,94.009,0.716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17741401200156148,0.7487842117168061,1.0
17,0.00021,0.261,0.8909999999999999,1.4400000000000001e-05,0.293,1.0,0.225,131.767,0.934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0016870653805563865,0.7813560280479529,0.0
18,0.65,0.7090000000000001,0.5479999999999999,1.59e-06,0.133,1.0,0.353,83.995,0.5429999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15977863731911768,0.7284268265098393,1.0
19,0.0176,0.48100000000000004,0.85,0.861,0.209,0.0,0.0351,125.124,0.271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20838951753624418,0.6416817462112643,0.0
20,0.0194,0.935,0.45399999999999996,0.0,0.0824,1.0,0.375,133.07299999999998,0.35700000000000004,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19369357720663843,0.7562485862926939,1.0
21,0.009309999999999999,0.578,0.522,0.0,0.298,0.0,0.36200000000000004,132.724,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00257369828128675,0.766201085727211,0.0
22,0.244,0.7609999999999999,0.518,3.47e-05,0.107,1.0,0.134,133.976,0.522,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28476062758832155,0.7177391992761818,1.0
23,0.00835,0.614,0.757,0.84,0.11199999999999999,0.0,0.0366,125.975,0.142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16931732960947515,0.631644424338385,0.0
24,0.00336,0.65,0.613,0.0,0.267,0.0,0.128,149.972,0.0804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20241213406382036,0.7952386337932593,1.0
25,0.0582,0.583,0.879,0.0,0.3,0.0,0.325,130.629,0.615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0015885506138085675,0.7503675638995702,0.0
26,0.12,0.81,0.511,0.0,0.0832,0.0,0.16399999999999998,151.947,0.8370000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15361900152821034,0.7727889617733543,1.0
27,0.000307,0.496,0.862,0.941,0.27399999999999997,1.0,0.0442,125.132,0.20600000000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17059802157719678,0.6528217597828545,0.0
28,0.401,0.731,0.573,5.22e-05,0.113,0.0,0.0544,109.928,0.145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21530402272735666,0.6841495136846867,1.0
29,0.282,0.675,0.7190000000000001,0.0,0.609,1.0,0.33399999999999996,130.582,0.815,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034849598737040632,0.7736654603030988,0.0
30,0.0212,0.68,0.826,1.24e-05,0.5429999999999999,1.0,0.0309,118.051,0.644,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2282796489426287,0.8134189097489255,1.0
31,0.0215,0.627,0.924,0.914,0.20600000000000002,0.0,0.0448,127.104,0.0361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22334405912856298,0.6591268943677899,0.0
32,0.00883,0.7020000000000001,0.825,0.0,0.0674,0.0,0.0601,102.977,0.915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21280913625946818,0.8614849581542636,1.0
33,0.0010400000000000001,0.364,0.875,0.0,0.0802,0.0,0.0909,132.955,0.6659999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004100677165877933,0.7883114679936665,0.0
34,0.247,0.746,0.69,0.0,0.10099999999999999,1.0,0.16399999999999998,89.977,0.49700000000000005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1865414051407468,0.7436100429767021,1.0
35,0.00032599999999999996,0.545,0.904,0.91,0.0988,1.0,0.0467,127.99600000000001,0.386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12896814401873752,0.6849694639221895,0.0
36,0.7859999999999999,0.642,0.374,0.0,0.0906,1.0,0.0545,124.09899999999999,0.0799,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17118911017768368,0.7031780140239764,1.0
37,0.153,0.597,0.7859999999999999,0.0,0.384,1.0,0.354,83.68299999999999,0.599,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002462869168695453,0.7627233657543542,0.0
38,0.584,0.35700000000000004,0.425,0.0,0.322,1.0,0.0333,102.07799999999999,0.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20662240890770522,0.7621296086858176,1.0
39,0.0278,0.562,0.7170000000000001,0.556,0.138,1.0,0.0539,127.965,0.276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14746552291022474,0.684234336123049,0.0
40,0.0187,0.905,0.647,0.0,0.282,0.0,0.107,130.97,0.36700000000000005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19737926091759117,0.8253505994118977,1.0
41,0.00644,0.452,0.738,0.0,0.375,1.0,0.193,115.73700000000001,0.7609999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044085358119648616,0.7781045012440624,0.0
42,0.256,0.799,0.66,0.0,0.111,0.0,0.079,140.04,0.47100000000000003,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20340713320797332,0.7945883284324813,1.0
43,0.16699999999999998,0.706,0.647,0.8690000000000001,0.195,1.0,0.0417,125.34200000000001,0.139,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1936492455616019,0.6395611852522054,0.0
44,0.00473,0.731,0.675,0.0,0.141,0.0,0.0434,124.939,0.298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13448620239119968,0.8233996833295634,1.0
45,0.00614,0.574,0.731,0.0,0.483,1.0,0.121,135.92600000000002,0.8740000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0019456666432694086,0.7814973987785567,0.0
46,0.833,0.392,0.574,0.00179,0.145,1.0,0.17,81.112,0.529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22714672912502876,0.7085783759330467,1.0
47,0.00011999999999999999,0.583,0.97,0.9209999999999999,0.133,0.0,0.0358,127.915,0.325,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11059390858568506,0.7455892332051571,0.0
48,0.0032700000000000003,0.856,0.564,0.0,0.134,0.0,0.392,77.972,0.483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13017494991139827,0.7905733996833295,1.0
49,0.0597,0.696,0.727,0.0,0.316,1.0,0.235,109.916,0.8220000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.012708404910468547,0.7393406469124632,0.0
50,0.0172,0.625,0.8140000000000001,0.0,0.158,1.0,0.0657,144.991,0.535,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21579043938817405,0.8220707984618864,1.0
51,0.0021100000000000003,0.513,0.958,0.871,0.059000000000000004,0.0,0.0504,128.382,0.135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.220549934056678,0.7168061524541958,0.0
52,0.0563,0.39899999999999997,0.491,0.0008900000000000001,0.11,0.0,0.0538,91.066,0.151,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22192052074905705,0.6638204026238408,1.0
53,0.7659999999999999,0.7559999999999999,0.131,0.0,0.136,1.0,0.0467,79.9,0.307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1841770507387992,0.5929653924451481,0.0
54,0.8640000000000001,0.631,0.239,0.0,0.11599999999999999,0.0,0.0398,79.859,0.0927,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14659859296284394,0.7686326622935986,1.0
55,0.000617,0.48100000000000004,0.9440000000000001,0.053,0.11199999999999999,0.0,0.10099999999999999,137.974,0.215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2882726790228813,0.736569780592626,0.0
56,0.11,0.794,0.7559999999999999,0.0,0.247,0.0,0.136,123.066,0.775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554661534047319,0.7661162632888486,1.0
57,0.000487,0.358,0.8640000000000001,2.6700000000000002e-05,0.322,1.0,0.36200000000000004,138.467,0.7859999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025367552437563154,0.7783306944130286,0.0
58,0.00748,0.8190000000000001,0.626,0.10099999999999999,0.16699999999999998,0.0,0.20199999999999999,143.01,0.415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20399452750470715,0.8392332051572042,1.0
59,0.0285,0.51,0.956,0.81,0.252,1.0,0.0613,130.033,0.175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16279811491993829,0.7042807057226871,0.0
60,0.0663,0.613,0.631,0.0,0.16899999999999998,1.0,0.12,149.99200000000002,0.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15735640549170565,0.7716297217824021,1.0
61,0.0129,0.595,0.589,0.0,0.401,1.0,0.324,86.37299999999999,0.934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0034357024903301572,0.7567857950689888,0.0
62,0.345,0.8320000000000001,0.534,0.0,0.165,0.0,0.253,93.92399999999999,0.11599999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12632425396614294,0.7476532458719746,1.0
63,0.00148,0.611,0.782,0.000624,0.317,1.0,0.0323,129.975,0.198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1810085695532725,0.7047330920606197,0.0
64,0.0631,0.904,0.723,0.0,0.185,0.0,0.26,145.013,0.835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2428733802017336,0.8208550101786926,1.0
65,0.0026100000000000003,0.39799999999999996,0.888,0.0,0.39899999999999997,0.0,0.363,136.148,0.37799999999999995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006551231988729908,0.7929484279574757,0.0
66,0.0183,0.74,0.516,0.0,0.0558,0.0,0.0507,139.918,0.698,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17314955403596527,0.7923263967428182,1.0
67,0.11800000000000001,0.423,0.943,0.937,0.35,1.0,0.0691,130.011,0.0336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21735189844112696,0.711603709567971,0.0
68,0.196,0.6729999999999999,0.7040000000000001,0.0,0.0898,1.0,0.36,86.919,0.37200000000000005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22392775912154383,0.7407826283646233,1.0
69,0.000251,0.43200000000000005,0.93,0.000348,0.39399999999999996,0.0,0.161,132.928,0.6829999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002980071694121497,0.7690567744854104,0.0
70,0.0676,0.652,0.38299999999999995,0.0,0.0828,0.0,0.0516,145.765,0.5489999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1831685058142184,0.7684912915629947,1.0
71,0.00018899999999999999,0.496,0.993,0.0551,0.0861,1.0,0.073,128.939,0.10300000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2286589307946078,0.7762384076000903,0.0
72,0.0303,0.856,0.618,0.0,0.0866,1.0,0.28600000000000003,81.993,0.391,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21297784279752385,0.8302420266907939,1.0
73,0.0224,0.593,0.483,0.0,0.723,0.0,0.20199999999999999,130.539,0.8140000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022535252893563368,0.7588498077358063,0.0
74,0.0239,0.8490000000000001,0.536,0.0,0.126,1.0,0.349,141.964,0.308,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11370697521491611,0.7619599638090928,1.0
75,0.0767,0.528,0.873,0.841,0.45399999999999996,0.0,0.0341,129.966,0.301,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16279565205076957,0.703093191585614,0.0
76,0.191,0.48700000000000004,0.65,0.0,0.0933,1.0,0.0253,151.964,0.456,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24909828202561135,0.8216749604161954,1.0
77,0.434,0.727,0.767,0.0,0.532,1.0,0.536,127.471,0.9690000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009949991441529638,0.7624123501470255,0.0
78,0.731,0.726,0.431,0.0,0.696,0.0,0.135,144.026,0.348,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1761973546322259,0.7207362587649853,1.0
79,0.0266,0.642,0.748,0.534,0.28800000000000003,1.0,0.0445,130.06,0.568,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2217801372064414,0.6380061072155621,0.0
80,0.231,0.647,0.667,0.0,0.133,1.0,0.304,172.08,0.7040000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2014491522188604,0.8112700746437457,1.0
81,0.165,0.6990000000000001,0.5579999999999999,0.883,0.0932,1.0,0.0541,99.99600000000001,0.39799999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06600858802479125,0.5525616376385433,0.0
82,0.92,0.462,0.24,0.0,0.113,1.0,0.0377,171.31900000000002,0.32,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26321914240432676,0.6270922868129382,1.0
83,0.0137,0.46299999999999997,0.778,0.0529,0.46299999999999997,1.0,0.0803,132.012,0.0419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2403341620888086,0.6449332730151549,0.0
84,0.27899999999999997,0.505,0.267,0.0,0.096,0.0,0.05,143.929,0.439,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2670119609241178,0.579422076453291,1.0
85,0.0421,0.6609999999999999,0.75,0.0,0.5579999999999999,1.0,0.315,62.443999999999996,0.767,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0036450463696692734,0.790092739199276,0.0
86,0.00161,0.614,0.937,0.0013599999999999999,0.10300000000000001,1.0,0.115,84.98,0.386,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09226646766683784,0.7581146799366658,1.0
87,0.0231,0.542,0.8170000000000001,0.102,0.35600000000000004,0.0,0.0954,130.07,0.0598,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24008664373735472,0.707871522280027,0.0
88,0.084,0.7120000000000001,0.556,5.04e-05,0.527,0.0,0.0531,90.494,0.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20077678893580653,0.7645894593983261,1.0
89,0.0145,0.5660000000000001,0.855,0.0,0.319,0.0,0.31,133.16,0.615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006932976709877706,0.780677448541054,0.0
90,0.0421,0.752,0.6579999999999999,0.0,0.0927,1.0,0.342,151.951,0.387,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22568501627340803,0.7905168513910878,1.0
91,0.0753,0.569,0.789,0.0021,0.177,1.0,0.0908,129.999,0.0588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25363365559976403,0.7020187740330242,0.0
92,0.662,0.657,0.54,0.0,0.12300000000000001,1.0,0.0287,136.97,0.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16196197083716618,0.7515550780366432,1.0
93,0.00811,0.684,0.8220000000000001,0.0,0.36700000000000005,0.0,0.29,135.59799999999998,0.45899999999999996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.012018801543233822,0.7568706175073512,0.0
94,0.36,0.48700000000000004,0.534,0.0,0.1,0.0,0.0555,131.798,0.17300000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2113535805807692,0.8084143858855461,1.0
95,0.00128,0.602,0.78,0.5670000000000001,0.19,1.0,0.0385,130.01,0.0916,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19007439096324047,0.7214148382718841,0.0
96,0.057,0.8,0.56,0.0,0.134,0.0,0.261,163.071,0.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20930816773616762,0.8323343135037321,1.0
97,0.00015800000000000002,0.257,0.72,0.821,0.157,1.0,0.039,82.51299999999999,0.424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12437858732287353,0.7790092739199276,0.0
98,0.48700000000000004,0.48,0.602,0.0,0.0848,0.0,0.368,179.798,0.26899999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22545473800613502,0.789442433838498,1.0
99,0.0402,0.562,0.852,0.828,0.185,1.0,0.0486,134.69299999999998,0.0412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20858408420057117,0.6975514589459397,0.0
